YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2019,12,12,4,12/12/2019 12:00:00 AM,AA,2331,11042,CLE,11298,DFW,1145,1140,-5.00,0.00,0.00,-1,10.00,1150,1328,13.00,1351,1341,-10.00,0.00,0.00,-1,0.00,,158.00,1021.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,2331,11298,DFW,11042,CLE,0719,0717,-2.00,0.00,0.00,-1,41.00,0758,1057,5.00,1055,1102,7.00,7.00,0.00,0,0.00,,119.00,1021.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,2380,11066,CMH,11298,DFW,0600,0556,-4.00,0.00,0.00,-1,40.00,0636,0753,11.00,0802,0804,2.00,2.00,0.00,0,0.00,,137.00,926.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,2480,11042,CLE,11298,DFW,1915,1917,2.00,2.00,0.00,0,17.00,1934,2103,15.00,2122,2118,-4.00,0.00,0.00,-1,0.00,,149.00,1021.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,2480,11298,DFW,11042,CLE,1444,1459,15.00,15.00,1.00,1,17.00,1516,1824,8.00,1819,1832,13.00,13.00,0.00,0,0.00,,128.00,1021.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,492,14107,PHX,11066,CMH,1631,1628,-3.00,0.00,0.00,-1,17.00,1645,2204,7.00,2209,2211,2.00,2.00,0.00,0,0.00,,199.00,1670.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,552,12892,LAX,11066,CMH,0946,0944,-2.00,0.00,0.00,-1,19.00,1003,1652,4.00,1707,1656,-11.00,0.00,0.00,-1,0.00,,229.00,1995.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,637,11066,CMH,12892,LAX,0700,0656,-4.00,0.00,0.00,-1,17.00,0713,0856,11.00,0920,0907,-13.00,0.00,0.00,-1,0.00,,283.00,1995.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,646,12892,LAX,11066,CMH,1642,1646,4.00,4.00,0.00,0,14.00,1700,2346,9.00,2359,2355,-4.00,0.00,0.00,-1,0.00,,226.00,1995.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,689,11057,CLT,11042,CLE,2236,2230,-6.00,0.00,0.00,-1,16.00,2246,2347,6.00,0011,2353,-18.00,0.00,0.00,-2,0.00,,61.00,430.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,771,11066,CMH,12953,LGA,1248,1244,-4.00,0.00,0.00,-1,10.00,1254,1407,6.00,1430,1413,-17.00,0.00,0.00,-2,0.00,,73.00,479.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,771,12953,LGA,11066,CMH,0929,0925,-4.00,0.00,0.00,-1,59.00,1024,1146,7.00,1134,1153,19.00,19.00,1.00,1,0.00,,82.00,479.00,0.00,0.00,19.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,AA,868,11042,CLE,11057,CLT,1953,1945,-8.00,0.00,0.00,-1,15.00,2000,2116,6.00,2139,2122,-17.00,0.00,0.00,-2,0.00,,76.00,430.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AA,868,11057,CLT,11042,CLE,1739,1737,-2.00,0.00,0.00,-1,16.00,1753,1855,7.00,1913,1902,-11.00,0.00,0.00,-1,0.00,,62.00,430.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AS,1692,14747,SEA,11066,CMH,0955,0953,-2.00,0.00,0.00,-1,37.00,1030,1707,2.00,1722,1709,-13.00,0.00,0.00,-1,0.00,,217.00,2016.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AS,1693,11066,CMH,14747,SEA,1815,1808,-7.00,0.00,0.00,-1,15.00,1823,2011,11.00,2023,2022,-1.00,0.00,0.00,-1,0.00,,288.00,2016.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AX,4696,13930,ORD,10874,CAK,0825,0821,-4.00,0.00,0.00,-1,20.00,0841,1033,5.00,1053,1038,-15.00,0.00,0.00,-1,0.00,,52.00,343.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AX,4734,13930,ORD,11066,CMH,1145,1141,-4.00,0.00,0.00,-1,29.00,1210,1404,3.00,1401,1407,6.00,6.00,0.00,0,0.00,,54.00,296.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AX,4785,10874,CAK,13930,ORD,1123,1108,-15.00,0.00,0.00,-1,20.00,1128,1130,3.00,1200,1133,-27.00,0.00,0.00,-2,0.00,,62.00,343.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,AX,4786,11066,CMH,13930,ORD,1431,1429,-2.00,0.00,0.00,-1,19.00,1448,1449,48.00,1455,1537,42.00,42.00,1.00,2,0.00,,61.00,296.00,0.00,0.00,42.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,B6,1258,11697,FLL,11042,CLE,2146,2147,1.00,1.00,0.00,0,13.00,2200,0017,6.00,0032,0023,-9.00,0.00,0.00,-1,0.00,,137.00,1062.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,1440,11042,CLE,10721,BOS,1535,1548,13.00,13.00,0.00,0,13.00,1601,1712,7.00,1715,1719,4.00,4.00,0.00,0,0.00,,71.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,1641,10721,BOS,11042,CLE,1253,1303,10.00,10.00,0.00,0,14.00,1317,1456,6.00,1455,1502,7.00,7.00,0.00,0,0.00,,99.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,1840,11042,CLE,10721,BOS,0530,0523,-7.00,0.00,0.00,-1,22.00,0545,0653,3.00,0711,0656,-15.00,0.00,0.00,-1,0.00,,68.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,1841,10721,BOS,11042,CLE,2125,2214,49.00,49.00,1.00,3,14.00,2228,0004,8.00,2326,0012,46.00,46.00,1.00,3,0.00,,96.00,563.00,11.00,0.00,0.00,0.00,35.00
2019,12,12,4,12/12/2019 12:00:00 AM,B6,440,11042,CLE,10721,BOS,0914,0903,-11.00,0.00,0.00,-1,12.00,0915,1028,4.00,1052,1032,-20.00,0.00,0.00,-2,0.00,,73.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,441,10721,BOS,11042,CLE,0635,0625,-10.00,0.00,0.00,-1,19.00,0644,0823,8.00,0837,0831,-6.00,0.00,0.00,-1,0.00,,99.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,640,11042,CLE,10721,BOS,1845,1910,25.00,25.00,1.00,1,12.00,1922,2032,7.00,2025,2039,14.00,14.00,0.00,0,0.00,,70.00,563.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,B6,641,10721,BOS,11042,CLE,1559,1625,26.00,26.00,1.00,1,15.00,1640,1817,8.00,1805,1825,20.00,20.00,1.00,1,0.00,,97.00,563.00,20.00,0.00,0.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,B6,657,11042,CLE,11697,FLL,0630,0630,0.00,0.00,0.00,0,11.00,0641,0902,12.00,0923,0914,-9.00,0.00,0.00,-1,0.00,,141.00,1062.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4881,10874,CAK,11618,EWR,1345,1426,41.00,41.00,1.00,2,23.00,1449,1551,15.00,1530,1606,36.00,36.00,1.00,2,0.00,,62.00,382.00,0.00,0.00,36.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4883,11066,CMH,11618,EWR,1435,1512,37.00,37.00,1.00,2,21.00,1533,1650,9.00,1638,1659,21.00,21.00,1.00,1,0.00,,77.00,463.00,0.00,0.00,21.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4886,11618,EWR,10874,CAK,1115,1116,1.00,1.00,0.00,0,26.00,1142,1249,4.00,1255,1253,-2.00,0.00,0.00,-1,0.00,,67.00,382.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4894,11618,EWR,10874,CAK,2115,2117,2.00,2.00,0.00,0,18.00,2135,2241,14.00,2301,2255,-6.00,0.00,0.00,-1,0.00,,66.00,382.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4927,11042,CLE,12264,IAD,1500,1451,-9.00,0.00,0.00,-1,43.00,1534,1625,10.00,1613,1635,22.00,22.00,1.00,1,0.00,,51.00,288.00,0.00,0.00,22.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4948,10874,CAK,11618,EWR,0545,0532,-13.00,0.00,0.00,-1,30.00,0602,0701,13.00,0729,0714,-15.00,0.00,0.00,-1,0.00,,59.00,382.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4985,11618,EWR,11066,CMH,1205,1154,-11.00,0.00,0.00,-1,37.00,1231,1403,5.00,1402,1408,6.00,6.00,0.00,0,0.00,,92.00,463.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,4990,11066,CMH,11618,EWR,1740,1818,38.00,38.00,1.00,2,24.00,1842,2002,11.00,1942,2013,31.00,31.00,1.00,2,0.00,,80.00,463.00,0.00,0.00,31.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,C5,5000,11618,EWR,11042,CLE,1245,1239,-6.00,0.00,0.00,-1,22.00,1301,1413,8.00,1429,1421,-8.00,0.00,0.00,-1,0.00,,72.00,404.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,5002,11618,EWR,11066,CMH,1505,1501,-4.00,0.00,0.00,-1,35.00,1536,1658,7.00,1705,1705,0.00,0.00,0.00,0,0.00,,82.00,463.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,5006,11042,CLE,11278,DCA,2134,2134,0.00,0.00,0.00,0,11.00,2145,2234,5.00,2259,2239,-20.00,0.00,0.00,-2,0.00,,49.00,310.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,C5,5006,11618,EWR,11042,CLE,1900,1921,21.00,21.00,1.00,1,37.00,1958,2107,7.00,2053,2114,21.00,21.00,1.00,1,0.00,,69.00,404.00,3.00,0.00,0.00,0.00,18.00
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1039,10874,CAK,10397,ATL,0600,0600,0.00,0.00,0.00,0,35.00,0635,0756,5.00,0808,0801,-7.00,0.00,0.00,-1,0.00,,81.00,528.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1069,10397,ATL,11066,CMH,0810,0806,-4.00,0.00,0.00,-1,8.00,0814,0923,4.00,0945,0927,-18.00,0.00,0.00,-2,0.00,,69.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1069,11066,CMH,10397,ATL,1043,1041,-2.00,0.00,0.00,-1,10.00,1051,1201,9.00,1222,1210,-12.00,0.00,0.00,-1,0.00,,70.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1158,10397,ATL,11042,CLE,1432,1433,1.00,1.00,0.00,0,8.00,1441,1558,6.00,1615,1604,-11.00,0.00,0.00,-1,0.00,,77.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1158,11042,CLE,10397,ATL,1713,1711,-2.00,0.00,0.00,-1,8.00,1719,1851,7.00,1909,1858,-11.00,0.00,0.00,-1,0.00,,92.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1161,10397,ATL,11267,DAY,1218,1213,-5.00,0.00,0.00,-1,10.00,1223,1328,4.00,1350,1332,-18.00,0.00,0.00,-2,0.00,,65.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1161,11267,DAY,10397,ATL,1430,1417,-13.00,0.00,0.00,-1,30.00,1447,1607,5.00,1614,1612,-2.00,0.00,0.00,-1,0.00,,80.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1256,10397,ATL,11066,CMH,2059,2056,-3.00,0.00,0.00,-1,20.00,2116,2221,3.00,2234,2224,-10.00,0.00,0.00,-1,0.00,,65.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1276,10397,ATL,11066,CMH,1025,1020,-5.00,0.00,0.00,-1,13.00,1033,1140,4.00,1200,1144,-16.00,0.00,0.00,-2,0.00,,67.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1307,10397,ATL,11042,CLE,1937,1935,-2.00,0.00,0.00,-1,10.00,1945,2058,10.00,2126,2108,-18.00,0.00,0.00,-2,0.00,,73.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1405,13487,MSP,11042,CLE,2025,2052,27.00,27.00,1.00,1,10.00,2102,2324,7.00,2332,2331,-1.00,0.00,0.00,-1,0.00,,82.00,622.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1438,11066,CMH,10397,ATL,0805,0804,-1.00,0.00,0.00,-1,12.00,0816,0928,5.00,0946,0933,-13.00,0.00,0.00,-1,0.00,,72.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1474,10397,ATL,11042,CLE,1000,0953,-7.00,0.00,0.00,-1,17.00,1010,1126,5.00,1145,1131,-14.00,0.00,0.00,-1,0.00,,76.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1474,11042,CLE,10397,ATL,1230,1223,-7.00,0.00,0.00,-1,11.00,1234,1358,6.00,1425,1404,-21.00,0.00,0.00,-2,0.00,,84.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1578,13487,MSP,11066,CMH,1245,1245,0.00,0.00,0.00,0,25.00,1310,1530,3.00,1531,1533,2.00,2.00,0.00,0,0.00,,80.00,626.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1619,11066,CMH,14869,SLC,1700,1701,1.00,1.00,0.00,0,8.00,1709,1900,5.00,1915,1905,-10.00,0.00,0.00,-1,0.00,,231.00,1528.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1646,10397,ATL,11066,CMH,1622,1623,1.00,1.00,0.00,0,17.00,1640,1745,3.00,1754,1748,-6.00,0.00,0.00,-1,0.00,,65.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1646,11066,CMH,10397,ATL,1840,1835,-5.00,0.00,0.00,-1,10.00,1845,2006,9.00,2030,2015,-15.00,0.00,0.00,-1,0.00,,81.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1736,10397,ATL,11066,CMH,2228,2223,-5.00,0.00,0.00,-1,14.00,2237,2343,11.00,2359,2354,-5.00,0.00,0.00,-1,0.00,,66.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,1834,10397,ATL,11066,CMH,1456,1455,-1.00,0.00,0.00,-1,22.00,1517,1622,3.00,1629,1625,-4.00,0.00,0.00,-1,0.00,,65.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2073,12892,LAX,11066,CMH,2232,2235,3.00,3.00,0.00,0,11.00,2246,0526,3.00,0544,0529,-15.00,0.00,0.00,-1,0.00,,220.00,1995.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2084,11066,CMH,10397,ATL,1258,1256,-2.00,0.00,0.00,-1,10.00,1306,1415,10.00,1440,1425,-15.00,0.00,0.00,-1,0.00,,69.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2110,11066,CMH,12892,LAX,0649,0649,0.00,0.00,0.00,0,15.00,0704,0836,11.00,0900,0847,-13.00,0.00,0.00,-1,0.00,,272.00,1995.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2197,11066,CMH,10397,ATL,0550,0546,-4.00,0.00,0.00,-1,9.00,0555,0702,8.00,0733,0710,-23.00,0.00,0.00,-2,0.00,,67.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2261,11267,DAY,10397,ATL,0600,0600,0.00,0.00,0.00,0,27.00,0627,0746,7.00,0751,0753,2.00,2.00,0.00,0,0.00,,79.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2306,10397,ATL,11267,DAY,2226,2221,-5.00,0.00,0.00,-1,9.00,2230,2331,7.00,2359,2338,-21.00,0.00,0.00,-2,0.00,,61.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2337,10397,ATL,11267,DAY,1628,1624,-4.00,0.00,0.00,-1,14.00,1638,1741,6.00,1803,1747,-16.00,0.00,0.00,-2,0.00,,63.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2337,11267,DAY,10397,ATL,1850,1844,-6.00,0.00,0.00,-1,8.00,1852,2009,8.00,2043,2017,-26.00,0.00,0.00,-2,0.00,,77.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2419,11066,CMH,10397,ATL,0700,0657,-3.00,0.00,0.00,-1,12.00,0709,0824,9.00,0845,0833,-12.00,0.00,0.00,-1,0.00,,75.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2423,11066,CMH,13487,MSP,0625,0624,-1.00,0.00,0.00,-1,10.00,0634,0711,6.00,0728,0717,-11.00,0.00,0.00,-1,0.00,,97.00,626.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2497,11042,CLE,13487,MSP,0641,0653,12.00,12.00,0.00,0,24.00,0717,0816,7.00,0759,0823,24.00,24.00,1.00,1,0.00,,119.00,622.00,12.00,0.00,12.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2517,10397,ATL,11066,CMH,1220,1214,-6.00,0.00,0.00,-1,14.00,1228,1337,2.00,1351,1339,-12.00,0.00,0.00,-1,0.00,,69.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2517,11066,CMH,10397,ATL,1435,1434,-1.00,0.00,0.00,-1,12.00,1446,1602,6.00,1616,1608,-8.00,0.00,0.00,-1,0.00,,76.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2530,11042,CLE,10397,ATL,0700,0703,3.00,3.00,0.00,0,28.00,0731,0859,8.00,0903,0907,4.00,4.00,0.00,0,0.00,,88.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2606,14869,SLC,11042,CLE,1724,1745,21.00,21.00,1.00,1,18.00,1803,2300,8.00,2301,2308,7.00,7.00,0.00,0,0.00,,177.00,1565.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2613,10397,ATL,10874,CAK,2119,2115,-4.00,0.00,0.00,-1,11.00,2126,2234,3.00,2302,2237,-25.00,0.00,0.00,-2,0.00,,68.00,528.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2636,11042,CLE,10397,ATL,0545,0542,-3.00,0.00,0.00,-1,23.00,0605,0730,10.00,0751,0740,-11.00,0.00,0.00,-1,0.00,,85.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2646,10397,ATL,11042,CLE,2234,2234,0.00,0.00,0.00,0,57.00,2331,0042,7.00,0023,0049,26.00,26.00,1.00,1,0.00,,71.00,554.00,0.00,0.00,26.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2745,10397,ATL,11042,CLE,1627,1636,9.00,9.00,0.00,0,19.00,1655,1808,7.00,1814,1815,1.00,1.00,0.00,0,0.00,,73.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2745,11042,CLE,10397,ATL,1859,1855,-4.00,0.00,0.00,-1,13.00,1908,2044,19.00,2103,2103,0.00,0.00,0.00,0,0.00,,96.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2873,11042,CLE,11433,DTW,0609,0607,-2.00,0.00,0.00,-1,21.00,0628,0653,8.00,0717,0701,-16.00,0.00,0.00,-2,0.00,,25.00,95.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2946,10397,ATL,11066,CMH,1859,1857,-2.00,0.00,0.00,-1,11.00,1908,2014,5.00,2032,2019,-13.00,0.00,0.00,-1,0.00,,66.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2960,10397,ATL,11042,CLE,0825,0821,-4.00,0.00,0.00,-1,25.00,0846,1004,5.00,1011,1009,-2.00,0.00,0.00,-1,0.00,,78.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,2960,11042,CLE,10397,ATL,1055,1100,5.00,5.00,0.00,0,13.00,1113,1238,9.00,1252,1247,-5.00,0.00,0.00,-1,0.00,,85.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,3009,11066,CMH,10397,ATL,1616,1626,10.00,10.00,0.00,0,14.00,1640,1758,7.00,1759,1805,6.00,6.00,0.00,0,0.00,,78.00,447.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,3130,10397,ATL,11042,CLE,1206,1204,-2.00,0.00,0.00,-1,10.00,1214,1328,6.00,1345,1334,-11.00,0.00,0.00,-1,0.00,,74.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,3130,11042,CLE,10397,ATL,1430,1426,-4.00,0.00,0.00,-1,12.00,1438,1613,5.00,1624,1618,-6.00,0.00,0.00,-1,0.00,,95.00,554.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,329,10397,ATL,11267,DAY,0822,0818,-4.00,0.00,0.00,-1,16.00,0834,0938,7.00,0954,0945,-9.00,0.00,0.00,-1,0.00,,64.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,329,11267,DAY,10397,ATL,1033,1023,-10.00,0.00,0.00,-1,11.00,1034,1149,4.00,1221,1153,-28.00,0.00,0.00,-2,0.00,,75.00,432.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,330,14869,SLC,11066,CMH,0949,0949,0.00,0.00,0.00,0,18.00,1007,1500,2.00,1516,1502,-14.00,0.00,0.00,-1,0.00,,173.00,1528.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,358,11042,CLE,14869,SLC,0811,0815,4.00,4.00,0.00,0,19.00,0834,1028,8.00,1030,1036,6.00,6.00,0.00,0,0.00,,234.00,1565.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,647,11066,CMH,13487,MSP,1730,1732,2.00,2.00,0.00,0,12.00,1744,1824,6.00,1834,1830,-4.00,0.00,0.00,-1,0.00,,100.00,626.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,756,11433,DTW,11042,CLE,2239,2234,-5.00,0.00,0.00,-1,23.00,2257,2321,8.00,2339,2329,-10.00,0.00,0.00,-1,0.00,,24.00,95.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,DL,803,13487,MSP,11066,CMH,2034,2058,24.00,24.00,1.00,1,13.00,2111,2334,3.00,2329,2337,8.00,8.00,0.00,0,0.00,,83.00,626.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,3965,11042,CLE,12266,IAH,0635,0633,-2.00,0.00,0.00,-1,35.00,0708,0851,5.00,0855,0856,1.00,1.00,0.00,0,0.00,,163.00,1091.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,3978,11042,CLE,11618,EWR,1735,1751,16.00,16.00,1.00,1,14.00,1805,1912,10.00,1915,1922,7.00,7.00,0.00,0,0.00,,67.00,404.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,3982,11278,DCA,11042,CLE,2030,2104,34.00,34.00,1.00,2,17.00,2121,2216,8.00,2155,2224,29.00,29.00,1.00,1,0.00,,55.00,310.00,0.00,0.00,0.00,0.00,29.00
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4001,11042,CLE,12953,LGA,0910,0902,-8.00,0.00,0.00,-1,15.00,0917,1023,12.00,1051,1035,-16.00,0.00,0.00,-2,0.00,,66.00,419.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4004,11278,DCA,11042,CLE,0715,0706,-9.00,0.00,0.00,-1,20.00,0726,0820,7.00,0838,0827,-11.00,0.00,0.00,-1,0.00,,54.00,310.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4014,11618,EWR,11042,CLE,1700,1728,28.00,28.00,1.00,1,21.00,1749,1903,6.00,1849,1909,20.00,20.00,1.00,1,0.00,,74.00,404.00,0.00,0.00,0.00,0.00,20.00
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4043,11618,EWR,11042,CLE,1500,1456,-4.00,0.00,0.00,-1,38.00,1534,1645,5.00,1647,1650,3.00,3.00,0.00,0,0.00,,71.00,404.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4049,11042,CLE,11278,DCA,1325,1319,-6.00,0.00,0.00,-1,14.00,1333,1434,5.00,1450,1439,-11.00,0.00,0.00,-1,0.00,,61.00,310.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4063,11066,CMH,13930,ORD,1054,1047,-7.00,0.00,0.00,-1,28.00,1115,1110,4.00,1118,1114,-4.00,0.00,0.00,-1,0.00,,55.00,296.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4065,12266,IAH,11042,CLE,1430,1427,-3.00,0.00,0.00,-1,28.00,1455,1805,7.00,1816,1812,-4.00,0.00,0.00,-1,0.00,,130.00,1091.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4072,11066,CMH,11618,EWR,1955,1946,-9.00,0.00,0.00,-1,31.00,2017,2132,32.00,2159,2204,5.00,5.00,0.00,0,0.00,,75.00,463.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4106,11042,CLE,12953,LGA,1645,1644,-1.00,0.00,0.00,-1,9.00,1653,1804,9.00,1826,1813,-13.00,0.00,0.00,-1,0.00,,71.00,419.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4108,11618,EWR,11066,CMH,1715,1712,-3.00,0.00,0.00,-1,19.00,1731,1857,8.00,1915,1905,-10.00,0.00,0.00,-1,0.00,,86.00,463.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4120,12953,LGA,11042,CLE,0830,0927,57.00,57.00,1.00,3,62.00,1029,1141,5.00,1021,1146,85.00,85.00,1.00,5,0.00,,72.00,419.00,0.00,0.00,85.00,0.00,0.00
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4156,11278,DCA,11042,CLE,1035,1027,-8.00,0.00,0.00,-1,21.00,1048,1143,5.00,1158,1148,-10.00,0.00,0.00,-1,0.00,,55.00,310.00,,,,,
2019,12,12,4,12/12/2019 12:00:00 AM,EV,4182,13930,ORD,11066,CMH,0935,0939,4.00,4.00,0.00,0,27.00,1006,1152,5.00,1200,1157,-3.00,0.00,0.00,-1,0.00,,46.00,296.00,,,,,
