T_ONTIME_MARKETING 4
YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,CANCELLED,CANCELLATION_CODE,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2018,12,14,5,12/14/2018 12:00:00 AM,WN,2403,11066,CMH,13232,MDW,755,754,-1.00,0.00,0.00,-1,16.00,810,805,43.00,820,848,28.00,28.00,1.00,1,0.00,,55.00,283.00,0.00,0.00,28.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,2412,11066,CMH,13204,MCO,1340,1341,1.00,1.00,0.00,0,11.00,1352,1553,7.00,1550,1600,10.00,10.00,0.00,0,0.00,,121.00,802.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,2424,11066,CMH,10693,BNA,640,640,0.00,0.00,0.00,0,9.00,649,651,7.00,710,658,-12.00,0.00,0.00,-1,0.00,,62.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,2810,11042,CLE,15016,STL,1945,1940,-5.00,0.00,0.00,-1,6.00,1946,2003,6.00,2025,2009,-16.00,0.00,0.00,-2,0.00,,77.00,487.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,2810,13232,MDW,11042,CLE,1655,1655,0.00,0.00,0.00,0,9.00,1704,1848,5.00,1905,1853,-12.00,0.00,0.00,-1,0.00,,44.00,307.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,292,10693,BNA,11066,CMH,2140,2153,13.00,13.00,0.00,0,8.00,2201,2351,3.00,2355,2354,-1.00,0.00,0.00,-1,0.00,,50.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,313,11042,CLE,13232,MDW,750,749,-1.00,0.00,0.00,-1,7.00,756,752,13.00,810,805,-5.00,0.00,0.00,-1,0.00,,56.00,307.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,355,11292,DEN,11066,CMH,1950,1942,-8.00,0.00,0.00,-1,10.00,1952,13,9.00,30,22,-8.00,0.00,0.00,-1,0.00,,141.00,1154.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,3595,10721,BOS,11066,CMH,1405,1426,21.00,21.00,1.00,1,14.00,1440,1635,2.00,1620,1637,17.00,17.00,1.00,1,0.00,,115.00,640.00,9.00,0.00,0.00,0.00,8.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,3595,11066,CMH,10821,BWI,1700,1713,13.00,13.00,0.00,0,10.00,1723,1812,3.00,1815,1815,0.00,0.00,0.00,0,0.00,,49.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,428,10821,BWI,11066,CMH,700,657,-3.00,0.00,0.00,-1,23.00,720,820,3.00,825,823,-2.00,0.00,0.00,-1,0.00,,60.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,428,11066,CMH,15016,STL,915,909,-6.00,0.00,0.00,-1,14.00,923,942,6.00,945,948,3.00,3.00,0.00,0,0.00,,79.00,409.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,442,11042,CLE,13232,MDW,620,620,0.00,0.00,0.00,0,12.00,632,629,6.00,645,635,-10.00,0.00,0.00,-1,0.00,,57.00,307.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,442,11278,DCA,11066,CMH,1235,1255,20.00,20.00,1.00,1,10.00,1305,1400,2.00,1350,1402,12.00,12.00,0.00,0,0.00,,55.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,443,11066,CMH,10821,BWI,1425,1436,11.00,11.00,0.00,0,9.00,1445,1537,2.00,1535,1539,4.00,4.00,0.00,0,0.00,,52.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,450,11042,CLE,10821,BWI,605,604,-1.00,0.00,0.00,-1,12.00,616,707,3.00,725,710,-15.00,0.00,0.00,-1,0.00,,51.00,314.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,457,11042,CLE,11292,DEN,1045,1042,-3.00,0.00,0.00,-1,5.00,1047,1130,5.00,1205,1135,-30.00,0.00,0.00,-2,0.00,,163.00,1201.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,457,13342,MKE,11042,CLE,800,756,-4.00,0.00,0.00,-1,10.00,806,956,3.00,1010,959,-11.00,0.00,0.00,-1,0.00,,50.00,328.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,471,11066,CMH,14635,RSW,925,923,-2.00,0.00,0.00,-1,9.00,932,1205,3.00,1200,1208,8.00,8.00,0.00,0,0.00,,153.00,930.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,4739,10821,BWI,11042,CLE,2205,2249,44.00,44.00,1.00,2,9.00,2258,2347,6.00,2325,2353,28.00,28.00,1.00,1,0.00,,49.00,314.00,0.00,0.00,0.00,0.00,28.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,474,11066,CMH,10397,ATL,755,755,0.00,0.00,0.00,0,22.00,817,946,8.00,945,954,9.00,9.00,0.00,0,0.00,,89.00,447.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,477,11066,CMH,10821,BWI,545,540,-5.00,0.00,0.00,-1,11.00,551,643,3.00,705,646,-19.00,0.00,0.00,-2,0.00,,52.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,481,11066,CMH,13204,MCO,530,539,9.00,9.00,0.00,0,12.00,551,749,8.00,750,757,7.00,7.00,0.00,0,0.00,,118.00,802.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,486,15304,TPA,11066,CMH,900,858,-2.00,0.00,0.00,-1,10.00,908,1054,3.00,1110,1057,-13.00,0.00,0.00,-1,0.00,,106.00,829.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,487,11066,CMH,10821,BWI,1145,1141,-4.00,0.00,0.00,-1,10.00,1151,1243,3.00,1255,1246,-9.00,0.00,0.00,-1,0.00,,52.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,492,11292,DEN,11042,CLE,1820,1824,4.00,4.00,0.00,0,13.00,1837,2305,4.00,2305,2309,4.00,4.00,0.00,0,0.00,,148.00,1201.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,495,11066,CMH,13232,MDW,600,553,-7.00,0.00,0.00,-1,14.00,607,600,14.00,620,614,-6.00,0.00,0.00,-1,0.00,,53.00,283.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,503,11066,CMH,10721,BOS,1415,1418,3.00,3.00,0.00,0,11.00,1429,1545,8.00,1605,1553,-12.00,0.00,0.00,-1,0.00,,76.00,640.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,503,13232,MDW,11066,CMH,1130,1136,6.00,6.00,0.00,0,12.00,1148,1334,3.00,1335,1337,2.00,2.00,0.00,0,0.00,,46.00,283.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,596,10397,ATL,11066,CMH,1530,1637,67.00,67.00,1.00,4,19.00,1656,1758,4.00,1705,1802,57.00,57.00,1.00,3,0.00,,62.00,447.00,0.00,0.00,0.00,0.00,57.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,596,11066,CMH,11278,DCA,1740,1833,53.00,53.00,1.00,3,9.00,1842,1933,5.00,1855,1938,43.00,43.00,1.00,2,0.00,,51.00,323.00,0.00,0.00,0.00,0.00,43.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,699,10821,BWI,11042,CLE,1155,1205,10.00,10.00,0.00,0,7.00,1212,1304,6.00,1310,1310,0.00,0.00,0.00,0,0.00,,52.00,314.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,699,11042,CLE,13342,MKE,1350,1347,-3.00,0.00,0.00,-1,8.00,1355,1355,2.00,1410,1357,-13.00,0.00,0.00,-1,0.00,,60.00,328.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,700,13342,MKE,11042,CLE,1500,1458,-2.00,0.00,0.00,-1,12.00,1510,1657,8.00,1710,1705,-5.00,0.00,0.00,-1,0.00,,47.00,328.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,701,11042,CLE,13232,MDW,1745,1744,-1.00,0.00,0.00,-1,28.00,1812,1811,5.00,1805,1816,11.00,11.00,0.00,0,0.00,,59.00,307.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,729,10821,BWI,11066,CMH,1610,1611,1.00,1.00,0.00,0,11.00,1622,1721,2.00,1730,1723,-7.00,0.00,0.00,-1,0.00,,59.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,729,11066,CMH,15304,TPA,1805,1800,-5.00,0.00,0.00,-1,8.00,1808,2015,4.00,2020,2019,-1.00,0.00,0.00,-1,0.00,,127.00,829.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,782,11066,CMH,11697,FLL,1110,1105,-5.00,0.00,0.00,-1,9.00,1114,1339,3.00,1350,1342,-8.00,0.00,0.00,-1,0.00,,145.00,973.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,827,10397,ATL,11042,CLE,835,834,-1.00,0.00,0.00,-1,15.00,849,1003,4.00,1025,1007,-18.00,0.00,0.00,-2,0.00,,74.00,554.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,860,13232,MDW,11066,CMH,1820,1849,29.00,29.00,1.00,1,8.00,1857,2045,4.00,2025,2049,24.00,24.00,1.00,1,0.00,,48.00,283.00,12.00,0.00,0.00,0.00,12.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,929,11066,CMH,10397,ATL,1115,1154,39.00,39.00,1.00,2,9.00,1203,1325,11.00,1250,1336,46.00,46.00,1.00,3,0.00,,82.00,447.00,0.00,0.00,7.00,0.00,39.00
2018,12,14,5,12/14/2018 12:00:00 AM,WN,936,10821,BWI,11066,CMH,2205,2213,8.00,8.00,0.00,0,9.00,2222,2328,3.00,2330,2331,1.00,1.00,0.00,0,0.00,,66.00,337.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,959,11066,CMH,14107,PHX,1715,1721,6.00,6.00,0.00,0,9.00,1730,1913,7.00,1945,1920,-25.00,0.00,0.00,-2,0.00,,223.00,1670.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,WN,967,11066,CMH,13232,MDW,2105,2122,17.00,17.00,1.00,1,10.00,2132,2123,3.00,2115,2126,11.00,11.00,0.00,0,0.00,,51.00,283.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6044,11267,DAY,12266,IAH,630,627,-3.00,0.00,0.00,-1,11.00,638,819,12.00,830,831,1.00,1.00,0.00,0,0.00,,161.00,929.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6065,11042,CLE,12264,IAD,1945,1943,-2.00,0.00,0.00,-1,12.00,1955,2048,7.00,2056,2055,-1.00,0.00,0.00,-1,0.00,,53.00,288.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6065,12264,IAD,11042,CLE,1745,1739,-6.00,0.00,0.00,-1,23.00,1802,1853,7.00,1904,1900,-4.00,0.00,0.00,-1,0.00,,51.00,288.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6100,12266,IAH,11066,CMH,1220,1219,-1.00,0.00,0.00,-1,38.00,1257,1557,5.00,1555,1602,7.00,7.00,0.00,0,0.00,,120.00,986.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6119,11042,CLE,12266,IAH,1841,1837,-4.00,0.00,0.00,-1,8.00,1845,2033,16.00,2055,2049,-6.00,0.00,0.00,-1,0.00,,168.00,1091.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6155,11066,CMH,12264,IAD,1030,1052,22.00,22.00,1.00,1,16.00,1108,1156,3.00,1137,1159,22.00,22.00,1.00,1,0.00,,48.00,299.00,0.00,0.00,0.00,0.00,22.00
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6162,11066,CMH,12264,IAD,1450,1441,-9.00,0.00,0.00,-1,37.00,1518,1612,5.00,1605,1617,12.00,12.00,0.00,0,0.00,,54.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6165,11066,CMH,12264,IAD,600,556,-4.00,0.00,0.00,-1,16.00,612,659,6.00,714,705,-9.00,0.00,0.00,-1,0.00,,47.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6167,12264,IAD,11066,CMH,1235,1234,-1.00,0.00,0.00,-1,15.00,1249,1341,3.00,1352,1344,-8.00,0.00,0.00,-1,0.00,,52.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6173,11042,CLE,12266,IAH,1440,1436,-4.00,0.00,0.00,-1,10.00,1446,1649,9.00,1654,1658,4.00,4.00,0.00,0,0.00,,183.00,1091.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6177,12264,IAD,11066,CMH,1735,1729,-6.00,0.00,0.00,-1,14.00,1743,1837,2.00,1904,1839,-25.00,0.00,0.00,-2,0.00,,54.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6211,11066,CMH,12266,IAH,1636,1636,0.00,0.00,0.00,0,10.00,1646,1817,17.00,1835,1834,-1.00,0.00,0.00,-1,0.00,,151.00,986.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6237,12264,IAD,11042,CLE,1245,1239,-6.00,0.00,0.00,-1,11.00,1250,1341,7.00,1358,1348,-10.00,0.00,0.00,-1,0.00,,51.00,288.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6243,12266,IAH,11042,CLE,1420,1418,-2.00,0.00,0.00,-1,16.00,1434,1746,7.00,1805,1753,-12.00,0.00,0.00,-1,0.00,,132.00,1091.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6248,12264,IAD,11066,CMH,825,905,40.00,40.00,1.00,2,19.00,924,1025,3.00,942,1028,46.00,46.00,1.00,3,0.00,,61.00,299.00,0.00,0.00,0.00,0.00,46.00
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6251,11066,CMH,12264,IAD,1950,1941,-9.00,0.00,0.00,-1,11.00,1952,2046,6.00,2058,2052,-6.00,0.00,0.00,-1,0.00,,54.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6328,12266,IAH,11267,DAY,1830,2130,180.00,180.00,1.00,12,61.00,2231,131,6.00,2205,137,212.00,212.00,1.00,12,0.00,,120.00,929.00,212.00,0.00,0.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6342,11042,CLE,12264,IAD,600,557,-3.00,0.00,0.00,-1,10.00,607,656,7.00,716,703,-13.00,0.00,0.00,-1,0.00,,49.00,288.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6355,12264,IAD,11042,CLE,2230,2230,0.00,0.00,0.00,0,18.00,2248,2338,7.00,2348,2345,-3.00,0.00,0.00,-1,0.00,,50.00,288.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YV,6366,12264,IAD,11066,CMH,2215,2233,18.00,18.00,1.00,1,16.00,2249,2341,4.00,2331,2345,14.00,14.00,0.00,0,0.00,,52.00,299.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3412,11066,CMH,12266,IAH,910,904,-6.00,0.00,0.00,-1,15.00,919,1126,8.00,1110,1134,24.00,24.00,1.00,1,0.00,,187.00,986.00,0.00,0.00,24.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3417,11042,CLE,11618,EWR,1325,1332,7.00,7.00,0.00,0,51.00,1423,1535,8.00,1509,1543,34.00,34.00,1.00,2,0.00,,72.00,404.00,0.00,0.00,34.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3428,11066,CMH,11618,EWR,753,743,-10.00,0.00,0.00,-1,12.00,755,903,9.00,940,912,-28.00,0.00,0.00,-2,0.00,,68.00,463.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3435,12266,IAH,11066,CMH,1940,1939,-1.00,0.00,0.00,-1,26.00,2005,2315,5.00,2314,2320,6.00,6.00,0.00,0,0.00,,130.00,986.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3443,11066,CMH,13930,ORD,630,624,-6.00,0.00,0.00,-1,17.00,641,648,5.00,710,653,-17.00,0.00,0.00,-2,0.00,,67.00,296.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3447,11618,EWR,11066,CMH,635,630,-5.00,0.00,0.00,-1,11.00,641,806,8.00,831,814,-17.00,0.00,0.00,-2,0.00,,85.00,463.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3450,13930,ORD,11066,CMH,1950,1949,-1.00,0.00,0.00,-1,24.00,2013,2200,4.00,2213,2204,-9.00,0.00,0.00,-1,0.00,,47.00,296.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3477,12266,IAH,11042,CLE,745,739,-6.00,0.00,0.00,-1,31.00,810,1121,9.00,1137,1130,-7.00,0.00,0.00,-1,0.00,,131.00,1091.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3482,11618,EWR,11066,CMH,1930,1942,12.00,12.00,0.00,0,49.00,2031,2147,4.00,2124,2151,27.00,27.00,1.00,1,0.00,,76.00,463.00,0.00,0.00,15.00,0.00,12.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3494,12266,IAH,11066,CMH,1422,1419,-3.00,0.00,0.00,-1,21.00,1440,1807,3.00,1758,1810,12.00,12.00,0.00,0,0.00,,147.00,986.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3506,11066,CMH,12266,IAH,649,641,-8.00,0.00,0.00,-1,13.00,654,902,6.00,853,908,15.00,15.00,1.00,1,0.00,,188.00,986.00,0.00,0.00,15.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3515,11066,CMH,11618,EWR,600,554,-6.00,0.00,0.00,-1,17.00,611,723,9.00,745,732,-13.00,0.00,0.00,-1,0.00,,72.00,463.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3582,11066,CMH,11618,EWR,1835,1839,4.00,4.00,0.00,0,15.00,1854,2023,6.00,2030,2029,-1.00,0.00,0.00,-1,0.00,,89.00,463.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3613,13930,ORD,11066,CMH,1755,1750,-5.00,0.00,0.00,-1,59.00,1849,2038,5.00,2018,2043,25.00,25.00,1.00,1,0.00,,49.00,296.00,0.00,0.00,25.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3617,11066,CMH,13930,ORD,815,808,-7.00,0.00,0.00,-1,40.00,848,852,6.00,850,858,8.00,8.00,0.00,0,0.00,,64.00,296.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3660,11042,CLE,13930,ORD,1620,1612,-8.00,0.00,0.00,-1,10.00,1622,1629,19.00,1646,1648,2.00,2.00,0.00,0,0.00,,67.00,315.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3678,13930,ORD,11042,CLE,1250,1243,-7.00,0.00,0.00,-1,34.00,1317,1506,7.00,1509,1513,4.00,4.00,0.00,0,0.00,,49.00,315.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3702,11042,CLE,12266,IAH,630,627,-3.00,0.00,0.00,-1,21.00,648,911,7.00,849,918,29.00,29.00,1.00,1,0.00,,203.00,1091.00,0.00,0.00,29.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3709,13930,ORD,11066,CMH,2125,2121,-4.00,0.00,0.00,-1,17.00,2138,2331,5.00,2343,2336,-7.00,0.00,0.00,-1,0.00,,53.00,296.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,3730,12266,IAH,11042,CLE,1157,1228,31.00,31.00,1.00,2,41.00,1309,1635,8.00,1548,1643,55.00,55.00,1.00,3,0.00,,146.00,1091.00,31.00,0.00,24.00,0.00,0.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4404,11066,CMH,11057,CLT,700,654,-6.00,0.00,0.00,-1,13.00,707,818,9.00,841,827,-14.00,0.00,0.00,-1,0.00,,71.00,347.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4412,11066,CMH,11278,DCA,940,939,-1.00,0.00,0.00,-1,13.00,952,1053,4.00,1059,1057,-2.00,0.00,0.00,-1,0.00,,61.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4412,11278,DCA,11066,CMH,744,743,-1.00,0.00,0.00,-1,12.00,755,857,7.00,910,904,-6.00,0.00,0.00,-1,0.00,,62.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4420,11066,CMH,14100,PHL,555,548,-7.00,0.00,0.00,-1,14.00,602,717,5.00,735,722,-13.00,0.00,0.00,-1,0.00,,75.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4425,11066,CMH,14100,PHL,1522,1520,-2.00,0.00,0.00,-1,33.00,1553,1703,16.00,1715,1719,4.00,4.00,0.00,0,0.00,,70.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4425,14100,PHL,11066,CMH,1313,1305,-8.00,0.00,0.00,-1,13.00,1318,1431,3.00,1452,1434,-18.00,0.00,0.00,-2,0.00,,73.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4426,11066,CMH,14100,PHL,1753,1744,-9.00,0.00,0.00,-1,19.00,1803,1905,9.00,1935,1914,-21.00,0.00,0.00,-2,0.00,,62.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4445,14100,PHL,11066,CMH,1530,1522,-8.00,0.00,0.00,-1,13.00,1535,1650,8.00,1717,1658,-19.00,0.00,0.00,-2,0.00,,75.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4448,14100,PHL,11066,CMH,1745,1743,-2.00,0.00,0.00,-1,17.00,1800,1915,6.00,1936,1921,-15.00,0.00,0.00,-1,0.00,,75.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4450,11066,CMH,11278,DCA,1600,1556,-4.00,0.00,0.00,-1,12.00,1608,1658,10.00,1719,1708,-11.00,0.00,0.00,-1,0.00,,50.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4450,11278,DCA,11066,CMH,1355,1352,-3.00,0.00,0.00,-1,20.00,1412,1512,4.00,1528,1516,-12.00,0.00,0.00,-1,0.00,,60.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4452,14100,PHL,11066,CMH,2043,2042,-1.00,0.00,0.00,-1,17.00,2059,2206,3.00,2229,2209,-20.00,0.00,0.00,-2,0.00,,67.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4456,11066,CMH,11278,DCA,541,536,-5.00,0.00,0.00,-1,17.00,553,641,4.00,658,645,-13.00,0.00,0.00,-1,0.00,,48.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4461,11066,CMH,11057,CLT,1757,1813,16.00,16.00,1.00,1,20.00,1833,1941,14.00,1930,1955,25.00,25.00,1.00,1,0.00,,68.00,347.00,0.00,0.00,9.00,0.00,16.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4470,11057,CLT,11066,CMH,912,910,-2.00,0.00,0.00,-1,14.00,924,1020,7.00,1036,1027,-9.00,0.00,0.00,-1,0.00,,56.00,347.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4470,11066,CMH,11057,CLT,1106,1101,-5.00,0.00,0.00,-1,11.00,1112,1223,8.00,1239,1231,-8.00,0.00,0.00,-1,0.00,,71.00,347.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4476,11057,CLT,11066,CMH,1606,1630,24.00,24.00,1.00,1,14.00,1644,1739,5.00,1726,1744,18.00,18.00,1.00,1,0.00,,55.00,347.00,0.00,0.00,0.00,0.00,18.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4480,11066,CMH,12953,LGA,2006,1959,-7.00,0.00,0.00,-1,12.00,2011,2128,11.00,2151,2139,-12.00,0.00,0.00,-1,0.00,,77.00,479.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4488,11057,CLT,11066,CMH,2000,1956,-4.00,0.00,0.00,-1,15.00,2011,2104,3.00,2124,2107,-17.00,0.00,0.00,-2,0.00,,53.00,347.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4521,11066,CMH,11278,DCA,1440,1434,-6.00,0.00,0.00,-1,17.00,1451,1546,5.00,1602,1551,-11.00,0.00,0.00,-1,0.00,,55.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4521,11278,DCA,11066,CMH,1200,1149,-11.00,0.00,0.00,-1,14.00,1203,1300,4.00,1327,1304,-23.00,0.00,0.00,-2,0.00,,57.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4528,11066,CMH,12953,LGA,1219,1218,-1.00,0.00,0.00,-1,15.00,1233,1358,13.00,1400,1411,11.00,11.00,0.00,0,0.00,,85.00,479.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4528,12953,LGA,11066,CMH,900,856,-4.00,0.00,0.00,-1,34.00,930,1056,5.00,1058,1101,3.00,3.00,0.00,0,0.00,,86.00,479.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4559,11066,CMH,14100,PHL,822,820,-2.00,0.00,0.00,-1,14.00,834,936,9.00,1000,945,-15.00,0.00,0.00,-1,0.00,,62.00,406.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4586,11066,CMH,11278,DCA,755,752,-3.00,0.00,0.00,-1,19.00,811,908,8.00,922,916,-6.00,0.00,0.00,-1,0.00,,57.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4645,12953,LGA,11066,CMH,559,554,-5.00,0.00,0.00,-1,21.00,615,748,6.00,752,754,2.00,2.00,0.00,0,0.00,,93.00,479.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4691,11278,DCA,11066,CMH,2200,2159,-1.00,0.00,0.00,-1,16.00,2215,2320,5.00,2325,2325,0.00,0.00,0.00,0,0.00,,65.00,323.00,,,,,
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4704,11278,DCA,11066,CMH,1930,2100,90.00,90.00,1.00,6,12.00,2112,2208,4.00,2056,2212,76.00,76.00,1.00,5,0.00,,56.00,323.00,0.00,0.00,0.00,0.00,76.00
2018,12,14,5,12/14/2018 12:00:00 AM,YX,4719,11057,CLT,11066,CMH,1147,1138,-9.00,0.00,0.00,-1,26.00,1204,1303,4.00,1320,1307,-13.00,0.00,0.00,-1,0.00,,59.00,347.00,,,,,
